year,month,month_str,day,category,match,place
19.0,3,ربيع الاول,3.0,death, وناب في القضاء ولكنه لم يعمر بل مات في ليلة السبت ثالث ربيع الاول سنة تسع عشرة,
33.0,,,,death, قبل ان يتكهل وقال لي الجلال ابن اخيه انه مات في حياة ابيه في طاعون سنة ثلاث وثلاثين,
8.0,,,,, ووفاة ابيه سنة ثمان,
64.0,9,رمضان,,death, مات في رمضان سنة اربع وستين,
,,,,, عن ازيد من سبعين سنة,
737.0,,,,birth, ولد سنة سبع وثلاثين وسبعمائة,
12.0,,,,, ودرس بالشيخونية في القراات سنة اثنتي عشرة,
13.0,10,شوال,,death, مات في اواخر شوال سنة ثلاث عشرة,
86.0,,,,samia, ممن سمع مني هناك وعرض علي في سنة ست وثمانين,
98.0,,,,qaraa, للالفية دروسا وحضر عند المالكي وغيره وتدرب بابيه في التوقيع وقرا على بالمدينة النبوية حين كنا بها في اثناء سنة ثمان وتسعين,
748.0,,,,qaraa, ولد كما قراته بخطه سنة ثمان واربعين وسبعمائة,
63.0,,,,, واشتغل بالعلوم وعني بالقراات من سنة ثلاث وستين,
76.0,,,,, وارتحل في سنة ست وسبعين,
25.0,6,جمادى الاخرة,6.0,death, مات في ظهر يوم الخميس سادس جمادى الاخرة سنة خمس وعشرين بالقاهرة,القاهرة
821.0,11,ذي القعدة,9.0,birth, ولد في يوم الاربعاء تاسع ذي القعدة سنة احدى وعشرين ثمانمائة بقوة,قوة
43.0,,,,istaqara, كان شاهد ديوانه وموقعا عنده وكذا تكلم للخاص في نظر الوجه البحري بل استقر في نظر الاسطبل السلطاني في سنة ثلاث واربعين,
68.0,7,رجب,,death, ثم قدم القاهرة فاقام بها مدة حتى مات في رجب سنة ثمان وستين,
779.0,9,رمضان,,birth, ولد في رمضان سنة تسع وسبعين وسبعمائة بمكة,مكة
27.0,,,,, وكان لطيف المحاضرة والمحادثة لا تمل مجالسته وولى سدانة الكعبة بعد قريبه محمد بن علي بن ابي راجح سنة سبع وعشرين,
30.0,,,,, فحمدت سيرته ثم قضاء مكة ونظر الحرم في وسط سنة ثلاثين,
22.0,,,,, واورد من نظمه قوله في الجلال البلقيني لما اعيد بعد الهروي في سنة اثنتين وعشرين,
78.0,,,,birth, ذكره التقي بن قاضي شهبة في طبقاته ووصفه بالقاضي العالم وخالف في مولده فارخه سنة ثمان وسبعين,
34.0,,,,, وكان مشكور السيرة صحبته في مجاورتي سنة اربع وثلاثين,
37.0,3,ربيع,,, في ليلة الجمعة ثامن عشري ربيع الاول على المعتمد ومن قال ربيع الاخر كابن شهبة والمقريزي ومن تبعهما فوهم سنة سبع وثلاثين,
9.0,,,,, وكذا حضر في سنة تسع,
90.0,,,,, وحج واستنابه الزين زكريا في القضاء في اثناء سنة تسعين,
5.0,10,شوال,9.0,death, مات في تاسع شوال سنة خمس,
,,,20.0,, عن خمس وعشرين سنة,
17.0,,,,death, تلك الوقعة التي بين المؤيد ونوروز فقدر نهيه لشخص من الجند عن شيء لا يحل فضربه فمات وذلك في سنة سبع عشرة,
761.0,,,,birth, ولد سنة احدى وستين وسبعمائة بمكة,مكة
37.0,9,رمضان,,death, ومات في اخر ليلة الجمعة خامس عشرى رمضان سنة سبع وثلاثين بزبيد,زبيد
60.0,8,شعبان,3.0,death, مات بعد تغير عقله في ليلة ثالث شعبان سنة ستين بمكة,مكة
45.0,2,صفر,,death, مات في صفر سنة خمس واربعين,
39.0,11,ذي القعدة,,birth, ولده في ذي القعدة سنة تسع وثلاثين,
95.0,,,,, ابا السعادات وعمة ابي السعادات زينب ابنة الجلال بالعصوبة ومع ذلك فلم ينجح واهانه السلطان بسبب شهادة في اثناء سنة خمس وتسعين,
767.0,11,ذي القعدة,,birth, ولد في ذي القعدة سنة سبع وستين وسبعمائة,
32.0,,,,, ثم توجه لمكة في وسط سنة اثنتين وثلاثين,
33.0,1,محرم,,death, وحج ورجع مع الركب فمات مبطونا بالشرفة في يوم الجمعة منتصف المحرم سنة ثلاث وثلاثين,
785.0,,,,birth, ولد سنة خمس وثمانين وسبعمائة,
60.0,2,صفر,18.0,death, مات في يوم الخميس ثامن عشري صفر سنة ستين,
20.0,,,,birth, ولد تقريبا سنة عشرين بالمحلة,المحلة
58.0,4,ربيع الاخر,,death, مات في ربيع الاخر سنة ثمان وخمسين,
803.0,,,,birth, ولد سنة ثلاث وثمانمائة,
97.0,2,صفر,,death, مات في حياة ابويه في صفر سنة سبع وتسعين,
769.0,11,ذي القعدة,,birth, ولد في ذي القعدة سنة تسع وستين وسبعمائة بمكة,مكة
46.0,End of,اخر,,death, مات بمكة في جمادي الاخرة سنة ست واربعين,
730.0,,,,birth, ولد سنة ثلاثين وسبعمائة,
4.0,,,,, وقال في المعجم في يوم الجمعة منتصف سنة اربع,
,,,,, وله اربع وسبعون سنة,
719.0,3,ربيع الاول,16.0,birth, ولد في تاسع عشر او ضحى يوم السبت سادس عشري ربيع الاول سنة تسع عشرة وسبعمائة بالقاهرة,القاهرة
787.0,,,,qaraa, لا يسمح بعارية كتاب ولا بمطالعته ولقد صحبته بمكة وقرات عليه من مسموعاته كثيرا ولزمته منذ مجاورتي بمكة في سنة سبع وثمانين وسبعمائة,
1.0,2,صفر,15.0,death, وما زال بمكة حتى مات في سحر يوم الاربعاء خامس عشري صفر سنة احدى,
49.0,,,,, ودفن من يومه بالمعلاة عند الشيخ خليل المالكي بوصية منه وكان استيطانه لمكة من سنة تسع واربعين,
40.0,3,ربيع الاول,15.0,death, ملك بعده بعهد منه ولقب بالناصر ولكن لم يتم له شهر بعده بل مات خامس عشري ربيع الاول سنة اربعين,
864.0,,,,birth, ولد سنة اربع وستين وثمانمائة بمكة,مكة
69.0,,,,samia, ونشا بها وحفظ القران ونور العيون والتنبيه ممن حضر على الاميوطي وسمع في سنة تسع وستين,
93.0,3,ربيع الاول,,death, مات بعد تعلل نحو شهرين في ربيع الاول سنة ثلاث وتسعين,
91.0,4,ربيع الثاني,2.0,death, مات في ثاني ربيع الثاني سنة احدى وتسعين,
68.0,,,,death, ومات تقريبا سنة ثمان وستين,
34.0,3,ربيع الاول,,death, عرض له برص فانتفخت يده فوضع عليها المراهم فانتفخت واستمرت المادة تخرج منها حتى مات في ربيع الاول سنة اربع وثلاثين,
5.0,7,رجب,,birth, ولد في رجب سنة خمس بمكة,مكة
53.0,9,رمضان,,death, مات بالمخلاف السليماني منها في رمضان سنة ثلاث وخمسين,
12.0,,,,birth, ولد سنة اثنتي عشرة,
59.0,10,شوال,3.0,death, مات بمكة في ضحى يوم الثلاثاء ثالث شوال سنة تسع وخمسين,
16.0,6,جمادى الثانية,19.0,birth, ولد في تاسع عشر جمادى الثانية سنة ست عشرة بمكة,مكة
774.0,,,,samia, سمع في سنة اربع وسبعين وسبعمائة,
10.0,,,,samia, بن مكتوم وفتح الدين بن الشهيد وحدث سمع منه الفضلاء كابن موسى ووصفه بالامام العالم الخطيب والابي كلاهما في سنة عشرة,
33.0,8,شعبان,3.0,death, مات في ثالث شعبان سنة ثلاث وثلاثين,
13.0,,,,, قلت ودفن بالتربة المنسوبة لهم خلف الصوفية الكبرى وكانت ولايته الحسبة في سنة ثلاث عشرة بعد,عد
22.0,6,جمادى الاخر,,birth, ولد في جمادى الاخر سنة اثنتين وعشرين بالقاهرة,القاهرة
30.0,6,جمادى الثانية,18.0,qaraa, ولد كما قراته بخط ابيه عند غروب ليلة الاربعاء ثامن عشري جمادى الثانية سنة ثلاثين بقاعة,قاعة
93.0,2,صفر,,death, مات في صفر سنة ثلاث وتسعين,
838.0,,,,birth, ولد في سنة ثمان وثلاثين وثمانمائة بالعباسة,العباسة
87.0,2,صفر,,death, مات في صفر سنة سبع وثمانين,
94.0,,,,, حضر علي مع ابيه في سنة اربع وتسعين بمكة,مكة
781.0,8,شعبان,,birth, ولد في مستهل شعبان سنة احدى وثمانين وسبعمائة بالقاهرة,القاهرة
44.0,6,جمادى الاخرة,12.0,death, وحج مرارا ثم قطن مكة اخرا حتى مات في يوم الجمعة ثاني عشري جمادى الاخرة سنة اربع واربعين,
794.0,2,صفر,,birth, ولد بها في صفر سنة اربع وتسعين وسبعمائة,
56.0,,,,laqiya, وولي رياسة المؤذنين بالمسجد الحرام ولقيته بمكة سنة ست وخمسين,
57.0,3,ربيع الاول,,death, ومات بمكة في ربيع الاول سنة سبع وخمسين,
63.0,,,,, ارخه ابن فهد قال بعضهم سنة ثلاث وستين,
90.0,,,,, اشتغل قليلا وناب في الحكم من سنة تسعين,
8.0,,,,death, عن ابن المليق الى ان مات في احدى الجماديين سنة ثمان,
,,,,, وله اربع وخمسون سنة,
10.0,,,,, ابيه بعض دنيا فاذهبها وصار الى فاقة زائدة بحيث يجوع لاجلها ثم توفي غريقا في البحر الملح ببلاد اليمن سنة عشر,
86.0,,,,, مع منى بمكة في سنة ست وثمانين,
98.0,,,,, التقي القمني اخو الذي قبله ممن تكررت مجاورته ايضا ولازمني في السماع في سنة ثمان وتسعين,
836.0,10,شوال,,birth, ولد في شوال سنة ست وثلاثين وثمانمائة بالقاهرة,القاهرة
,,,,qaraa, واستقر في جهات ابيه بعده بل خلفه في قراءة منتقى ابن ابي جمرة من البخاري عند ضريحه استهلال كل سنة,
820.0,,,,birth, ولد بعد سنة عشرين وثمانمائة بالمنصورة,المنصورة
38.0,,,,, وصناعة التوثيق ونظم حسن امتدح به الاكابر كالجمالي ناظر الخاص وابن الكويز وكتب عنه ابن فهد والبقاعي وغيرهما في سنة ثمان وثلاثين,
78.0,,,,death, ولم يلبث ان مات فجاة بسلمون في يوم الجمعة سلخ جمادي الاولى سنة ثمان وسبعين,
770.0,,,,birth, ولد بعد سنة سبعين وسبعمائة ببلبيس,بلبيس
